nmun,idmun,ides,tmax,tmin
Santiago Ixcuintla,15,18,29.26,18.91
Santiago Ixtayutla,466,20,30.79,18.62
Santiago Jamiltepec,467,20,33.03,22.01
Santiago Jocotepec,468,20,29.62,19.43
Santiago Juxtlahuaca,469,20,27.44,15.16
Santiago Lachiguiri,470,20,31.56,18.6
Santiago Lalopa,471,20,25.73,12.48
Santiago Laollaga,472,20,34.12,21.71
Santiago Laxopa,473,20,25.74,10.44
Santiago Llano Grande,474,20,33.52,21.83
Santiago Maravatío,36,11,27.01,11.71
Santiago Matatlán,475,20,28.38,12.85
Santiago Miahuatlán,149,21,26.53,13.26
Santiago Miltepec,476,20,28.8,13.9
Santiago Minas,477,20,28.03,15.52
Santiago Nacaltepec,478,20,26.75,12.01
Santiago Nejapilla,479,20,25.77,11.18
Santiago Niltepec,66,20,35.71,24.36
Santiago Nundiche,480,20,25.55,11.72
Santiago Nuyoó,481,20,24.67,13.59
Santiago Papasquiaro,32,10,22.99,4.44
Santiago Pinotepa Nacional,482,20,32.99,22.59
Santiago Sochiapan,212,30,30.76,21.1
Santiago Suchilquitongo,483,20,26.75,11.55
Santiago Tamazola,484,20,29.88,17.21
Santiago Tapextla,485,20,32.18,24.04
Santiago Tenango,487,20,26.9,12.34
Santiago Tepetlapa,488,20,26.15,10.89
Santiago Tetepec,489,20,32.39,19.74
Santiago Texcalcingo,490,20,28.05,13.7
Santiago Textitlán,491,20,26.75,13.85
Santiago Tilantongo,492,20,26.22,12.49
Santiago Tillo,493,20,25.78,11.79
Santiago Tlazoyaltepec,494,20,26.57,11.27
Santiago Tulantepec de Lugo Guerrero,56,13,23.85,9.21
Santiago Tuxtla,143,30,29.59,21.52
Santiago Xanica,495,20,28.14,16.8
Santiago Xiacuí,496,20,25.48,9.68
Santiago Yaitepec,497,20,28.87,16.97
Santiago Yaveo,498,20,31.08,20.86
Santiago Yolomécatl,499,20,26.04,10.71
Santiago Yosondúa,500,20,26.69,15.38
Santiago Yucuyachi,501,20,28.62,16.41
Santiago Zacatepec,502,20,27.74,15.45
Santiago Zoochila,503,20,25.5,10.92
Santiago de Anaya,55,13,23.26,11.36
Santiago del Río,461,20,26.85,15.32
Santiago el Pinar,119,7,24.82,11.91
Santo Domingo,33,24,26.37,9.25
Santo Domingo Albarradas,506,20,26.22,11.37
Santo Domingo Armenta,507,20,32.13,23.69
Santo Domingo Chihuitán,508,20,34.3,22.51
Santo Domingo Ingenio,505,20,35.03,23.84
Santo Domingo Ixcatlán,510,20,26.33,15.02
Santo Domingo Nuxaá,511,20,26.51,11.76
Santo Domingo Ozolotepec,512,20,25.37,11.87
Santo Domingo Petapa,513,20,31.41,20.58
Santo Domingo Roayaga,514,20,25.49,13.89
Santo Domingo Tehuantepec,515,20,34.18,22.78
Santo Domingo Teojomulco,516,20,28.49,15.07
Santo Domingo Tepuxtepec,517,20,27.95,13.0
Santo Domingo Tlatayápam,518,20,25.82,11.72
Santo Domingo Tomaltepec,519,20,26.7,11.79
Santo Domingo Tonaltepec,521,20,25.58,11.0
Santo Domingo Tonalá,520,20,28.77,16.83
Santo Domingo Xagacía,522,20,26.02,11.03
Santo Domingo Yanhuitlán,523,20,25.57,11.25
Santo Domingo Yodohino,524,20,27.65,12.75
Santo Domingo Zanatepec,525,20,33.48,23.79
Santo Domingo de Morelos,509,20,32.52,21.14
Santo Tomás,78,15,19.63,11.37
Santo Tomás Hueyotlipan,151,21,24.39,13.21
Santo Tomás Jalieza,530,20,28.07,12.86
Santo Tomás Mazaltepec,531,20,26.74,11.59
Santo Tomás Ocotepec,532,20,24.89,13.56
Santo Tomás Tamazulapan,533,20,26.7,11.88
Santos Reyes Nopala,526,20,30.37,18.68
Santos Reyes Pápalo,527,20,28.36,13.31
Santos Reyes Tepejillo,528,20,26.73,14.4
Santos Reyes Yucuná,529,20,29.59,17.14
Satevó,61,8,21.06,9.67
Saucillo,62,8,23.08,11.77
Sayula,82,14,23.0,10.73
Sayula de Alemán,144,30,31.39,22.1
Senguio,80,16,18.02,6.51
Seyé,67,31,34.34,19.73
Sierra Mojada,34,5,23.08,10.16
Silacayoápam,537,20,27.78,16.13
Silao de la Victoria,37,11,29.89,11.69
Siltepec,80,7,25.63,13.71
Simojovel,81,7,27.23,13.9
Sinaloa,17,25,30.57,16.26
Sinanché,68,31,32.33,20.91
Singuilucan,57,13,23.19,8.69
Sitalá,82,7,27.17,14.29
Sitio de Xitlapehua,538,20,27.11,11.35
Sochiapa,146,30,26.71,16.09
Socoltenango,83,7,29.49,18.97
Soconusco,145,30,31.2,22.05
Soledad Atzompa,147,30,25.34,13.73
Soledad Etla,539,20,27.05,11.91
Soledad de Doblado,148,30,31.66,21.51
Soledad de Graciano Sánchez,35,24,29.18,11.46
Solidaridad,8,23,32.49,19.69
Solosuchiapa,84,7,27.19,16.7
Soltepec,152,21,23.29,10.7
Sombrerete,42,32,21.26,4.32
Soteapan,149,30,28.36,21.5
Soto la Marina,37,28,25.44,21.75
Sotuta,69,31,34.6,19.43
Soyaló,85,7,24.36,14.75
Soyaniquilpan de Juárez,79,15,23.31,9.37
Soyopa,61,26,28.99,9.38
Suaqui Grande,62,26,29.55,11.37
Suchiapa,86,7,27.67,17.74
Suchiate,87,7,31.79,23.32
Sucilá,70,31,34.71,20.68
Sudzal,71,31,34.7,19.87
Sultepec,80,15,19.48,12.78
Suma,72,31,33.55,19.96
Sunuapa,88,7,29.13,21.34
Susticacán,43,32,21.24,4.81
Susupuato,81,16,22.33,13.36
Sáric,60,26,25.54,13.85
Súchil,33,10,19.93,2.77
Tabasco,44,32,26.71,7.4
Tacotalpa,15,27,29.34,19.23
Tacámbaro,82,16,22.13,13.38
Tahdziú,73,31,34.72,19.09
Tahmek,74,31,34.49,19.75
Tala,83,14,29.32,11.94
Talpa de Allende,84,14,26.43,16.15
Tamalín,150,30,26.2,21.26
Tamasopo,36,24,28.6,19.04
Tamazula,34,10,25.95,11.13
Tamazula de Gordiano,85,14,27.49,14.87
Tamazulápam del Espíritu Santo,31,20,26.39,12.54
Tamazunchale,37,24,27.33,18.83
Tamiahua,151,30,26.51,21.53
Tampacán,38,24,28.57,20.07
Tampamolón Corona,39,24,28.8,20.47
Tampico,38,28,27.72,21.93
Tampico Alto,152,30,26.88,21.08
Tamuín,40,24,30.02,21.85
Tancanhuitz,12,24,27.39,19.09
Tancoco,153,30,27.64,20.22
Tancítaro,83,16,28.02,17.33
Tanetze de Zaragoza,541,20,25.73,11.85
Tangamandapio,84,16,27.6,13.35
Tangancícuaro,85,16,26.86,12.08
Tanhuato,86,16,30.91,13.1
Taniche,542,20,28.71,13.21
Tanlajás,41,24,29.07,20.78
Tanquián de Escobedo,42,24,29.29,20.99
Tantima,154,30,26.71,20.88
Tantoyuca,155,30,28.51,20.85
Tapachula,89,7,30.37,20.78
Tapalapa,90,7,26.44,15.87
Tapalpa,86,14,21.6,10.4
Tapilula,91,7,25.7,14.4
Tarandacuao,38,11,23.29,9.09
Taretan,87,16,23.69,14.88
Tarimoro,39,11,26.88,11.04
Tarímbaro,88,16,22.57,11.07
Tasquillo,58,13,25.97,12.58
Tatahuicapan de Juárez,209,30,28.54,22.98
Tataltepec de Valdés,543,20,30.17,18.56
Tatatila,156,30,21.58,11.36
Taxco de Alarcón,55,12,22.69,14.65
Teabo,75,31,34.0,18.74
Teapa,16,27,29.43,20.71
Tecali de Herrera,153,21,24.1,14.01
Tecalitlán,87,14,28.0,17.01
Tecamachalco,154,21,24.87,12.93
Tecate,3,2,23.87,11.35
Techaluta de Montenegro,89,14,25.64,11.26
Tecoanapa,56,12,31.66,20.4
Tecoh,76,31,34.3,19.42
Tecolotlán,88,14,25.82,13.32
Tecolutla,158,30,26.95,20.58
Tecomatlán,155,21,31.49,19.15
Tecomán,9,6,31.62,21.83
Tecozautla,59,13,26.75,13.16
Tecpatán,92,7,29.01,21.89
Tecuala,16,18,29.55,18.84
Tecámac,81,15,26.4,12.42
Tehuacán,156,21,27.46,13.39
Tehuipango,159,30,25.49,13.92
Tehuitzingo,157,21,30.89,18.79
Tejupilco,82,15,21.08,13.5
Tekal de Venegas,77,31,34.81,20.17
Tekantó,78,31,34.46,19.83
Tekax,79,31,33.36,18.41
Tekit,80,31,34.1,19.15
Tekom,81,31,35.94,20.05
Telchac Pueblo,82,31,33.0,19.91
Telchac Puerto,83,31,32.14,20.98
Teloloapan,58,12,23.88,16.31
Temamatla,83,15,16.84,8.22
Temascalapa,84,15,25.02,11.28
Temascalcingo,85,15,20.43,8.31
Temascaltepec,86,15,12.79,7.02
Temax,84,31,34.05,20.37
Temixco,18,17,23.59,13.8
Temoac,33,17,25.27,14.61
Temoaya,87,15,18.9,7.61
Temozón,85,31,35.51,20.75
Tempoal,161,30,28.94,21.04
Temósachic,63,8,19.86,2.64
Tenabo,8,4,33.43,19.24
Tenamaxtlán,90,14,25.52,13.43
Tenampa,162,30,27.38,16.99
Tenampulco,158,21,25.19,17.44
Tenancingo,27,29,21.034999999999997,11.84
Tenango de Doria,60,13,23.58,13.4
Tenango del Aire,89,15,17.64,8.96
Tenango del Valle,90,15,17.18,9.3
Tenejapa,93,7,24.15,11.2
Tenochtitlán,163,30,23.38,14.08
Tenosique,17,27,31.89,22.05
Teocaltiche,91,14,28.69,9.71
Teocelo,164,30,25.57,15.29
Teococuilco de Marcos Pérez,544,20,26.15,9.77
Teocuitatlán de Corona,92,14,27.05,14.15
Teolocholco,28,29,20.98,10.45
Teoloyucan,91,15,25.19,10.91
Teopantlán,159,21,26.55,16.73
Teopisca,94,7,25.61,15.0
Teotihuacán,92,15,24.3,12.35
Teotitlán de Flores Magón,545,20,28.76,13.7
Teotitlán del Valle,546,20,26.27,11.16
Teotlalco,160,21,29.32,17.17
Teotongo,547,20,27.3,11.43
Tepache,63,26,27.1,9.28
Tepakán,86,31,34.11,20.06
Tepalcatepec,89,16,32.98,20.58
Tepalcingo,19,17,28.65,16.71
Tepanco de López,161,21,26.88,13.41
Tepango de Rodríguez,162,21,22.13,12.3
Tepatitlán de Morelos,93,14,26.98,12.02
Tepatlaxco,165,30,28.39,18.16
Tepatlaxco de Hidalgo,163,21,18.95,9.53
Tepeaca,164,21,22.74,11.88
Tepeapulco,61,13,22.76,8.85
Tepechitlán,45,32,25.55,9.54
Tepecoacuilco de Trujano,59,12,29.97,18.07
Tepehuacán de Guerrero,62,13,25.09,17.37
Tepehuanes,35,10,21.73,2.77
Tepeji del Río de Ocampo,63,13,23.67,9.33
Tepelmeme Villa de Morelos,548,20,27.77,12.82
Tepemaxalco,165,21,25.15,14.89
Tepeojuma,166,21,25.67,15.86
Tepetitla de Lardizábal,19,29,19.74,8.5
Tepetitlán,64,13,24.01,10.01
Tepetlaoxtoc,93,15,20.92,10.65
Tepetlixpa,94,15,17.72,9.39
Tepetlán,166,30,24.98,16.08
Tepetongo,46,32,22.72,5.48
Tepetzintla,167,21,25.035,15.54
Tepexco,168,21,26.27,15.56
Tepexi de Rodríguez,169,21,28.46,15.19
Tepeyahualco,170,21,22.01,8.87
Tepeyahualco de Cuauhtémoc,171,21,25.84,13.9
Tepeyanco,29,29,23.4,11.3
Tepezalá,9,1,26.64,8.97
Tepic,17,18,28.94,15.35
Tepotzotlán,95,15,22.65,9.41
Tepoztlán,20,17,25.87,14.41
Tequila,168,30,27.765,13.995
Tequisquiapan,17,22,27.31,12.74
Tequixquiac,96,15,25.33,10.28
Terrenate,30,29,21.66,8.26
Tetecala,21,17,23.84,14.67
Tetela de Ocampo,172,21,21.28,9.58
Tetela del Volcán,22,17,16.5,8.68
Teteles de Avila Castillo,173,21,19.67,10.02
Tetepango,65,13,24.67,9.68
Tetipac,60,12,20.42,13.17
Tetiz,87,31,33.77,19.77
Tetla de la Solidaridad,31,29,21.79,8.74
Tetlatlahuca,32,29,21.92,10.7
Teuchitlán,95,14,29.71,11.84
Texcaltitlán,97,15,14.6,8.95
Texcalyacac,98,15,16.76,5.98
Texcatepec,170,30,23.88,16.18
Texcoco,99,15,21.06,10.94
Texhuacán,171,30,25.41,14.24
Texistepec,172,30,31.19,22.18
Teya,88,31,34.23,19.89
Teziutlán,174,21,20.58,11.46
Tezonapa,173,30,30.76,20.29
Tezontepec de Aldama,67,13,25.12,9.98
Tezoyuca,100,15,25.55,13.57
Teúl de González Ortega,47,32,27.19,11.06
Tianguismanalco,175,21,15.38,8.05
Tianguistenco,101,15,18.27,8.89
Tianguistengo,68,13,22.92,16.13
Ticul,89,31,33.38,18.47
Tierra Blanca,174,30,27.165,17.060000000000002
Tierra Nueva,43,24,26.74,13.95
Tihuatlán,175,30,27.9,19.34
Tijuana,4,2,25.56,14.74
Tila,96,7,29.11,17.58
Tilapa,176,21,27.06,16.46
Timilpan,102,15,20.94,8.19
Timucuy,90,31,34.34,19.59
Tingambato,90,16,21.24,11.09
Tingüindín,91,16,26.28,13.65
Tinum,91,31,35.65,20.13
Tiquicheo de Nicolás Romero,92,16,28.31,17.65
Tixcacalcupul,92,31,35.91,19.95
Tixkokob,93,31,34.72,19.77
Tixmehuac,94,31,34.19,18.77
Tixpéhual,95,31,34.79,19.81
Tixtla de Guerrero,61,12,26.13,15.23
Tizapán el Alto,96,14,26.63,15.26
Tizayuca,69,13,25.59,11.04
Tizimín,96,31,32.51,21.85
Tlachichilco,180,30,25.21,17.93
Tlachichuca,179,21,20.99,9.44
Tlacoachistlahuaca,62,12,30.7,18.62
Tlacoapa,63,12,25.41,15.13
Tlacojalpan,176,30,31.42,22.5
Tlacolula de Matamoros,551,20,28.59,13.06
Tlacolulan,177,30,22.25,12.18
Tlacotalpan,178,30,30.42,22.24
Tlacotepec Plumas,552,20,26.96,11.49
Tlacotepec de Benito Juárez,177,21,26.24,13.27
Tlacotepec de Mejía,179,30,28.93,18.65
Tlacuilotepec,178,21,24.45,16.74
Tlahualilo,36,10,24.96,9.79
Tlahuapan,180,21,16.56,6.24
Tlahuelilpan,70,13,25.02,9.75
Tlahuiltepa,71,13,24.56,15.29
Tlajomulco de Zúñiga,97,14,28.44,12.77
Tlalchapa,64,12,28.97,19.62
Tlalixcoyan,181,30,31.4,22.39
Tlalixtac de Cabrera,553,20,26.45,11.41
Tlalixtaquilla de Maldonado,65,12,28.62,16.25
Tlalmanalco,103,15,12.53,4.47
Tlalnelhuayocan,182,30,22.17,11.82
Tlalnepantla,23,17,23.34,12.82
Tlalnepantla de Baz,104,15,26.62,12.68
Tlalpan,12,9,21.29,9.24
Tlalpujahua,93,16,18.29,6.45
Tlaltenango,181,21,19.34,9.74
Tlaltenango de Sánchez Román,48,32,26.05,8.22
Tlaltetela,24,30,27.34,17.02
Tlaltizapán de Zapata,24,17,28.79,16.98
Tlanalapa,72,13,23.26,9.61
Tlanchinol,73,13,24.67,18.14
Tlanepantla,182,21,24.98,13.9
Tlaola,183,21,23.48,14.12
Tlapa de Comonfort,66,12,27.66,15.64
Tlapacoya,184,21,23.38,14.52
Tlapacoyan,183,30,25.04,16.32
Tlapanalá,185,21,25.25,15.23
Tlapehuala,67,12,30.11,20.47
Tlaquilpa,184,30,25.37,13.82
Tlaquiltenango,25,17,29.07,17.1
Tlatlauquitepec,186,21,20.28,10.4
Tlatlaya,105,15,25.75,17.49
Tlaxcala,33,29,23.96,11.5
Tlaxco,187,21,23.115,12.7
Tlaxcoapan,74,13,25.36,9.78
Tlayacapan,26,17,24.62,13.71
Tlazazalca,94,16,27.51,13.15
Tlilapan,185,30,25.56,15.11
Tláhuac,11,9,23.43,12.35
Tocatlán,35,29,21.55,8.6
Tochimilco,188,21,17.29,9.3
Tochtepec,189,21,25.47,13.39
Tocumbo,95,16,28.4,16.26
Tolcayuca,75,13,24.61,10.14
Tolimán,18,22,23.375,11.75
Toluca,106,15,17.27,7.66
Tomatlán,186,30,27.535,17.725
Tonalá,97,7,29.94,17.96
Tonanitla,125,15,26.82,12.55
Tonatico,107,15,21.95,13.62
Tonaya,102,14,24.01,12.55
Tonayán,187,30,23.01,13.63
Tonila,103,14,24.09,14.6
Topia,37,10,23.49,6.66
Torreón,35,5,25.41,12.68
Totatiche,104,14,25.86,7.91
Totolac,36,29,24.13,11.23
Totolapa,98,7,28.77,18.67
Totolapan,27,17,21.01,11.44
Totoltepec de Guerrero,190,21,30.35,14.64
Totontepec Villa de Morelos,554,20,25.62,13.71
Tototlán,105,14,29.05,12.49
Totutla,188,30,27.14,16.54
Trancoso,57,32,25.58,8.62
Tres Valles,207,30,31.53,22.55
Trincheras,64,26,27.95,14.67
Trinidad García de la Cadena,11,32,28.4,11.76
Trinidad Zaachila,555,20,28.13,13.06
Tubutama,65,26,26.57,14.41
Tula,39,28,25.67,16.66
Tula de Allende,76,13,24.06,9.62
Tulancingo de Bravo,77,13,23.88,10.37
Tulcingo,191,21,31.14,18.69
Tultepec,108,15,25.73,11.68
Tultitlán,109,15,25.97,11.91
Tulum,9,23,32.86,19.69
Tumbalá,100,7,29.13,17.79
Tumbiscatío,96,16,29.87,19.58
Tunkás,97,31,35.0,20.1
Turicato,97,16,29.54,18.33
Tuxcacuesco,106,14,23.48,11.57
Tuxcueca,107,14,26.74,15.02
Tuxpan,189,30,25.085,15.7125
Tuxtilla,190,30,31.43,22.4
Tuxtla Chico,102,7,31.06,20.0
Tuxtla Gutiérrez,101,7,26.7,17.21
Tuzamapan de Galeana,192,21,24.03,16.24
Tuzantla,99,16,25.45,15.66
Tuzantán,103,7,30.05,19.53
Tzicatlacoyan,193,21,25.43,15.12
Tzimol,104,7,29.88,18.77
Tzintzuntzan,100,16,21.58,10.07
Tzitzio,101,16,22.49,13.53
Tzompantepec,38,29,22.15,9.29
Tzucacab,98,31,33.64,18.78
Técpan de Galeana,57,12,30.63,22.62
Uayma,99,31,35.82,20.46
Ucú,100,31,33.97,20.14
Umán,101,31,34.37,19.63
Unión Hidalgo,557,20,35.17,24.7
Unión Juárez,105,7,26.31,15.02
Unión de San Antonio,109,14,28.63,10.79
Unión de Tula,110,14,24.89,13.43
Ures,66,26,29.06,13.1
Uriangato,41,11,26.56,12.0
Urique,65,8,27.41,12.95
Ursulo Galván,191,30,29.39,21.75
Uruachi,66,8,25.01,8.63
Uruapan,102,16,23.94,13.16
Uxpanapa,210,30,30.45,22.65
Valerio Trujano,558,20,28.69,14.55
Valladolid,102,31,35.93,20.54
Valle Hermoso,40,28,25.52,21.12
Valle de Bravo,110,15,15.52,8.23
Valle de Chalco Solidaridad,122,15,21.38,11.38
Valle de Guadalupe,111,14,26.96,11.84
Valle de Juárez,112,14,27.17,14.76
Valle de Santiago,42,11,29.57,12.65
Valle de Zaragoza,67,8,22.17,10.34
Vallecillo,50,19,21.41,18.73
Valparaíso,49,32,21.47,5.27
Vanegas,44,24,27.38,11.23
Vega de Alatorre,192,30,26.71,20.7
Venado,45,24,27.72,12.25
Venustiano Carranza,194,21,27.82,16.7025
Veracruz,193,30,29.58,22.6
Vetagrande,50,32,24.62,7.99
Vicente Guerrero,195,21,24.240000000000002,8.795
Victoria,41,28,25.63,15.510000000000002
Viesca,36,5,27.1,8.66
Villa Aldama,194,30,20.42,9.43
Villa Comaltitlán,71,7,32.43,23.2
Villa Corona,114,14,27.78,11.7
Villa Corzo,107,7,29.49,18.73
Villa Díaz Ordaz,560,20,26.49,11.03
Villa García,52,32,25.74,8.78
Villa González Ortega,53,32,26.24,8.92
Villa Guerrero,115,14,21.744999999999997,8.95
Villa Hidalgo,38,20,26.518,10.268
Villa Juárez,52,24,29.05,18.64
Villa Pesqueira,68,26,27.76,10.98
Villa Purificación,68,14,27.85,17.23
Villa Sola de Vega,277,20,27.66,13.42
Villa Talea de Castro,280,20,25.41,12.08
Villa Tejúpam de la Unión,486,20,26.41,10.86
Villa Unión,37,5,25.19,16.49
Villa Victoria,114,15,19.3,7.0
Villa de Allende,111,15,17.45,7.24
Villa de Arista,56,24,29.6,13.93
Villa de Arriaga,46,24,26.23,8.36
Villa de Chilapa de Díaz,405,20,27.03,11.63
Villa de Cos,51,32,26.78,8.3
Villa de Etla,338,20,26.92,11.44
Villa de Guadalupe,47,24,27.33,13.69
Villa de Ramos,49,24,26.7,9.4
Villa de Reyes,50,24,28.51,10.94
Villa de Tamazulápam del Progreso,540,20,27.13,11.61
Villa de Tezontepec,66,13,24.68,10.39
Villa de Tututepec,334,20,32.27,21.49
Villa de Zaachila,565,20,27.85,12.97
Villa de la Paz,48,24,26.43,11.31
Villa de Álvarez,10,6,27.27,16.66
Villa del Carbón,112,15,20.35,7.36
Villaflores,108,7,31.33,20.56
Villagrán,42,28,28.335,15.319999999999999
Villaldama,51,19,20.05,17.13
Villamar,104,16,28.69,13.98
Villanueva,55,32,22.56,5.52
Vista Hermosa,105,16,30.96,13.15
Xalapa,87,30,23.86,14.19
Xalatlaco,43,15,18.6,6.55
Xalisco,8,18,28.04,16.9
Xaloztoc,39,29,21.59,8.83
Xalpatláhuac,69,12,26.23,15.39
Xaltocan,40,29,23.43,10.18
Xayacatlán de Bravo,196,21,30.97,16.02
Xichú,45,11,23.7,13.65
Xico,92,30,22.88,11.85
Xicohtzinco,42,29,22.73,11.61
Xicotepec,197,21,24.47,16.74
Xicotlán,198,21,31.16,18.09
Xicoténcatl,43,28,28.69,20.47
Xilitla,54,24,26.04,16.57
Xiutetelco,199,21,19.9,8.71
Xocchel,103,31,34.3,19.76
Xochiapulco,200,21,20.16,9.46
Xochiatipan,78,13,26.53,19.57
Xochicoatlán,79,13,22.58,15.71
Xochihuehuetlán,70,12,30.72,17.76
Xochiltepec,201,21,27.6,17.64
Xochimilco,13,9,23.14,11.63
Xochistlahuaca,71,12,31.34,18.77
Xochitepec,28,17,27.16,16.11
Xochitlán Todos Santos,203,21,26.53,13.38
Xochitlán de Vicente Suárez,202,21,21.17,11.4
Xonacatlán,115,15,18.84,8.31
Xoxocotla,195,30,25.34,13.63
Yahualica,80,13,26.0,19.38
Yahualica de González Gallo,118,14,26.95,11.66
Yajalón,109,7,28.05,16.04
Yanga,196,30,29.88,20.21
Yaonáhuac,204,21,20.31,11.25
Yauhquemehcan,43,29,23.31,10.31
Yautepec,29,17,28.01,16.12
Yaxcabá,104,31,35.14,19.4
Yaxe,561,20,28.95,13.38
Yaxkukul,105,31,34.49,19.87
Yecapixtla,30,17,23.89,13.48
Yecuatla,197,30,24.92,16.38
Yehualtepec,205,21,25.55,13.19
Yobaín,106,31,32.08,21.18
Yogana,563,20,28.04,13.11
Yuriria,46,11,27.53,12.49
Yurécuaro,106,16,30.47,13.09
Yutanduchi de Guerrero,564,20,26.71,13.09
Yécora,69,26,23.71,5.91
Zacapala,206,21,28.06,16.79
Zacapoaxtla,207,21,20.24,10.12
Zacapu,107,16,23.64,11.5
Zacatecas,56,32,22.12,5.94
Zacatelco,44,29,22.73,11.61
Zacatepec,31,17,27.98,16.61
Zacatlán,208,21,22.42,10.05
Zacazonapan,116,15,19.6,11.62
Zacoalco de Torres,119,14,27.25,11.67
Zacualpan,198,30,20.835,13.120000000000001
Zacualpan de Amilpas,32,17,22.02,12.46
Zacualtipán de Ángeles,81,13,21.87,14.11
Zamora,108,16,29.76,13.15
Zapopan,120,14,28.71,11.86
Zapotiltic,121,14,26.23,13.88
Zapotitlán,209,21,28.67,13.46
Zapotitlán Lagunas,567,20,30.25,17.2
Zapotitlán Palmas,568,20,29.24,15.64
Zapotitlán Tablas,72,12,22.55,14.68
Zapotitlán de Méndez,210,21,21.9,12.96
Zapotitlán de Vadillo,122,14,24.43,13.82
Zapotlanejo,124,14,28.52,13.01
Zapotlán de Juárez,82,13,24.74,9.95
Zapotlán del Rey,123,14,28.71,14.18
Zapotlán el Grande,23,14,23.23,11.96
Zaragoza,211,21,25.58,14.6625
Zautla,212,21,20.62,8.57
Zempoala,83,13,23.79,9.66
Zentla,200,30,29.64,19.53
Zihuatanejo de Azueta,38,12,31.61,22.44
Zihuateutla,213,21,25.74,18.13
Ziltlaltépec de Trinidad Sánchez Santos,37,29,20.8,9.53
Zimapán,84,13,25.94,14.63
Zimatlán de Álvarez,570,20,27.11,12.33
Zinacantepec,118,15,16.17,7.7
Zinacantán,111,7,26.41,15.99
Zinacatepec,214,21,28.45,13.88
Zinapécuaro,110,16,21.38,9.63
Zináparo,109,16,29.05,13.59
Ziracuaretiro,111,16,22.38,12.73
Zirándaro,73,12,30.33,19.81
Zitlala,74,12,27.19,15.61
Zitácuaro,112,16,17.51,8.5
Zongolica,201,30,27.94,17.51
Zongozotla,215,21,21.68,11.65
Zontecomatlán de López y Fuentes,202,30,25.11,18.39
Zoquiapan,216,21,22.77,14.69
Zoquitlán,217,21,27.11,14.34
Zozocolco de Hidalgo,203,30,24.36,16.55
Zumpahuacán,119,15,19.45,12.06
Zumpango,120,15,25.9,11.2
Álamo Temapache,160,30,28.53,20.46
Álvaro Obregón,10,9,22.025,10.07
Ánimas Trujano,174,20,27.52,12.61
